publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2016p858554,earthquake,2016-11-13T15:58:01.843Z,2017-08-01T23:02:35.254Z,174.2047424,-41.7723465,4.514224943,5.848392487,M,,LOCSAT,confirmed,manual,iasp91,57,45,82,0.02428188,134.1922913,0.890627159,0
2016p858545,earthquake,2016-11-13T15:52:53.134Z,2017-08-01T04:53:02.269Z,174.267807,-41.75963211,4.073324656,16.43365479,M,,LOCSAT,confirmed,manual,iasp91,27,17,13,0.041763037,202.6320648,0.708431801,0
2016p858517,earthquake,2016-11-13T15:38:19.197Z,2017-07-31T03:45:06.965Z,174.240921,-41.72628403,4.780205835,8.787731171,M,,LOCSAT,confirmed,manual,iasp91,107,84,20,0.030451184,137.0504456,0.707675405,0
2016p858512,earthquake,2016-11-13T15:35:17.193Z,2017-07-28T04:06:16.773Z,174.0527496,-42.00901794,4.071459276,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,17,12,0.192418233,171.9735603,1.123275927,0
2016p858508,earthquake,2016-11-13T15:33:04.701Z,2017-07-28T03:40:30.953Z,174.2350159,-41.78993225,5.525672,7.179207325,M,,LOCSAT,confirmed,manual,iasp91,42,28,102,0.043851078,145.9633713,0.450313591,0
2016p858492,earthquake,2016-11-13T15:24:55.749Z,2017-07-28T03:14:43.610Z,174.2882843,-41.76849365,4.479687584,9.610704422,M,,LOCSAT,confirmed,manual,iasp91,37,29,21,0.059012916,167.2946472,0.798582616,0
2016p858486,earthquake,2016-11-13T15:21:32.178Z,2017-07-27T22:05:10.208Z,174.2245789,-41.77591705,4.05203405,13.81511497,M,,LOCSAT,confirmed,manual,iasp91,36,24,15,0.028059207,149.8776779,0.895353343,0
2016p858476,earthquake,2016-11-13T15:16:31.848Z,2017-07-27T06:22:29.428Z,173.9237366,-41.86368179,4.411209563,7.179983139,M,,LOCSAT,confirmed,manual,iasp91,42,28,17,0.101519093,77.59059906,0.705348149,0
2016p858475,earthquake,2016-11-13T15:15:54.279Z,2017-07-27T06:16:49.910Z,174.3037261,-41.72298,4.300645689,11.796875,M,,NonLinLoc,confirmed,manual,nz3drx,24,21,17,0.072826434,141.7137711,0.510004889,0
2016p858471,earthquake,2016-11-13T15:13:34.887Z,2017-07-27T06:11:23.417Z,174.2032166,-41.69182205,4.077550318,7.141621113,M,,LOCSAT,confirmed,manual,iasp91,51,37,24,0.057697415,90.5825882,0.85993248,0
2016p858465,earthquake,2016-11-13T15:10:24.953Z,2017-07-27T06:01:30.338Z,174.1830292,-41.90050507,4.555577836,11.64268017,M,,LOCSAT,confirmed,manual,iasp91,31,18,12,0.080287918,181.8747482,1.020813184,0
2016p858448,earthquake,2016-11-13T15:00:28.951Z,2017-07-27T04:35:34.605Z,174.2544098,-41.76163101,4.205302832,15.00640297,M,,LOCSAT,confirmed,manual,iasp91,30,19,16,0.032880928,156.8656998,0.503539401,0
2016p858441,earthquake,2016-11-13T14:57:43.654Z,2017-07-27T03:50:56.516Z,173.8876495,-41.88838959,4.302440855,6.6719594,M,,LOCSAT,confirmed,manual,iasp91,25,15,29,0.097051248,72.17739868,0.744531875,0
2016p858428,earthquake,2016-11-13T14:50:50.221Z,2017-07-26T05:25:04.021Z,174.2718658,-41.71476364,4.450686031,9.82393837,M,,LOCSAT,confirmed,manual,iasp91,56,34,107,0.055306979,139.6878891,0.877428366,0
2016p858419,earthquake,2016-11-13T14:45:59.307Z,2017-07-26T04:02:43.621Z,173.9514618,-41.86867142,4.422549503,11.98952579,M,,LOCSAT,confirmed,manual,iasp91,40,27,55,0.089780405,91.97644043,0.946312106,0
2016p858409,earthquake,2016-11-13T14:40:42.607Z,2017-07-26T02:22:59.364Z,174.264267,-41.7184639,4.038595629,4.837872505,M,,LOCSAT,confirmed,manual,iasp91,25,20,14,0.04855423,141.8425064,0.689110448,0
2016p858371,earthquake,2016-11-13T14:20:04.181Z,2017-07-24T03:08:01.171Z,174.1915894,-41.75297546,4.48534095,7.305602074,M,,LOCSAT,confirmed,manual,iasp91,45,27,38,0.017099462,130.7392044,0.659571742,0
2016p858362,earthquake,2016-11-13T14:15:48.780Z,2017-07-24T01:42:33.268Z,174.0803223,-41.82555389,4.631894811,14.88049984,M,,LOCSAT,confirmed,manual,iasp91,46,36,25,0.043466553,117.1077118,0.731233903,0
2016p858356,earthquake,2016-11-13T14:12:29.127Z,2017-07-23T23:44:48.441Z,174.2026672,-41.81515884,4.515065929,4.60449028,M,,LOCSAT,confirmed,manual,iasp91,43,29,18,0.049549315,164.4168396,0.813370098,0
2016p858354,earthquake,2016-11-13T14:11:00.373Z,2017-07-23T23:33:30.777Z,174.0729218,-41.82044601,4.088855222,6.727848053,M,,LOCSAT,confirmed,manual,iasp91,18,10,6,0.049451042,108.6905746,0.320804545,0
2016p858351,earthquake,2016-11-13T14:09:28.886Z,2017-07-21T05:04:47.452Z,174.3340607,-41.73537064,4.65128805,6.467542648,M,,LOCSAT,confirmed,manual,iasp91,49,31,19,0.091009915,143.9961929,0.841679601,0
2016p858348,earthquake,2016-11-13T14:08:10.595Z,2017-07-21T03:56:23.410Z,174.0567932,-41.78155136,4.324383602,11.04689407,M,,LOCSAT,confirmed,manual,iasp91,51,28,13,0.076314971,72.98139954,0.923245447,0
2016p858335,earthquake,2016-11-13T14:01:23.031Z,2017-07-19T03:48:39.841Z,173.6488647,-42.02679062,4.186603543,9.78265667,M,,LOCSAT,confirmed,manual,iasp91,42,25,15,0.257888734,117.6978836,1.327094857,0
2016p858334,earthquake,2016-11-13T14:00:27.531Z,2017-07-19T03:04:15.370Z,173.8656921,-42.04532242,4.259083295,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,35,21,7,0.124349177,149.5543098,0.86600217,0.278772775
2016p858321,earthquake,2016-11-13T13:53:36.260Z,2017-07-13T04:22:48.431Z,174.1635132,-41.84092331,4.635579971,7,M,operator assigned,LOCSAT,confirmed,manual,iasp91,48,32,18,0.023108898,144.2408752,0.703097945,0
2016p858314,earthquake,2016-11-13T13:50:01.248Z,2017-07-13T03:19:29.558Z,174.2903137,-41.75642014,5.044271231,5.193205833,M,,LOCSAT,confirmed,manual,iasp91,33,26,44,0.057711039,153.3026428,0.829653574,0
2016p858312,earthquake,2016-11-13T13:49:09.679Z,2017-07-13T03:04:39.433Z,174.2788391,-41.70110703,4.035213074,6.57918644,M,,LOCSAT,confirmed,manual,iasp91,25,17,14,0.068267025,140.9398956,0.574711656,0
2016p858301,earthquake,2016-11-13T13:43:03.216Z,2017-07-07T04:12:09.394Z,173.8029327,-42.05459595,4.231708975,11.07826233,M,,LOCSAT,confirmed,manual,iasp91,62,34,18,0.165723488,127.1503677,0.75903865,0
2016p858297,earthquake,2016-11-13T13:41:02.407Z,2017-07-06T22:56:38.885Z,174.0729218,-41.95036316,4.140505981,4.805838585,M,,LOCSAT,confirmed,manual,iasp91,30,18,6,0.068464056,161.0943909,0.677437479,0
2016p858298,earthquake,2016-11-13T13:40:04.250Z,2017-07-06T23:43:13.785Z,173.8137512,-42.02533722,4.05386694,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,51,39,18,0.143061414,126.1332245,0.900563161,0
2016p858276,earthquake,2016-11-13T13:29:43.277Z,2017-07-05T06:20:02.965Z,174.2937775,-41.74695206,4.523965964,5.727933407,M,,LOCSAT,confirmed,manual,iasp91,37,29,76,0.059866454,158.8062439,0.792972022,0
2016p858271,earthquake,2016-11-13T13:27:17.591Z,2017-07-05T05:14:21.680Z,174.2166595,-41.68173599,4.357351971,13.04690933,M,,LOCSAT,confirmed,manual,iasp91,28,17,6,0.067260213,120.6794891,0.7709007,0
2016p858268,earthquake,2016-11-13T13:25:25.245Z,2017-07-04T23:41:44.436Z,174.3761597,-41.72200775,4.404020204,7.256168365,M,,LOCSAT,confirmed,manual,iasp91,100,78,21,0.124461718,152.8949203,0.869787809,0
2016p858260,earthquake,2016-11-13T13:21:11.086Z,2017-07-04T23:06:33.296Z,174.2338867,-41.79623795,5.804140771,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,121,75,141,0.049515039,141.9198532,0.803162417,0
2016p858259,earthquake,2016-11-13T13:20:39.210Z,2017-07-04T22:27:54.244Z,174.1843567,-41.688797,4.022824207,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,33,21,14,0.064087041,77.9943924,0.929953073,0
2016p858255,earthquake,2016-11-13T13:18:42.885Z,2017-07-04T22:11:21.783Z,174.0699615,-41.78564072,4.076679535,11.89686871,M,,LOCSAT,confirmed,manual,iasp91,20,12,6,0.066039763,83.37041473,0.44795214,0
2016p858244,earthquake,2016-11-13T13:12:31.124Z,2017-07-03T05:47:37.956Z,174.0092621,-41.80104828,4.639006809,12.48157406,M,,LOCSAT,confirmed,manual,iasp91,49,30,19,0.100081384,82.35847473,0.674933111,0
2016p858239,earthquake,2016-11-13T13:09:59.242Z,2017-07-03T05:10:53.273Z,174.1686096,-41.77859879,4.050979359,8.631071091,M,,LOCSAT,confirmed,manual,iasp91,40,27,18,0.04492021,128.8841629,0.754104711,0
2016p858230,earthquake,2016-11-13T13:05:40.661Z,2017-07-03T04:49:17.623Z,174.1779938,-41.73857498,4.189668429,4.941074848,M,,LOCSAT,confirmed,manual,iasp91,32,19,10,0.028769691,87.15166473,0.688517441,0
2016p858229,earthquake,2016-11-13T13:04:59.029Z,2017-07-03T04:03:31.612Z,174.2754517,-41.74618912,4.410768692,4.65229702,M,,LOCSAT,confirmed,manual,iasp91,35,26,22,0.046204455,149.5086212,0.691404265,0
2016p858231,earthquake,2016-11-13T13:04:39.524Z,2017-07-06T21:30:42.287Z,174.2612152,-41.71879959,4.083870934,6.943534374,M,,LOCSAT,confirmed,manual,iasp91,33,25,56,0.046581917,142.3839645,0.681965351,0
2016p858218,earthquake,2016-11-13T12:59:09.801Z,2017-06-30T03:08:43.686Z,174.2755585,-41.69551468,4.607072815,4.740044117,M,,LOCSAT,confirmed,manual,iasp91,44,30,31,0.070666686,137.2887573,0.816533246,0
2016p858219,earthquake,2016-11-13T12:58:30.459Z,2017-06-30T02:53:59.777Z,174.2024078,-41.94383621,4.011556623,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,46,36,4,0.125775039,230.965889,0.731242743,0
2016p858195,earthquake,2016-11-13T12:46:29.913Z,2017-06-29T02:40:52.319Z,174.3026733,-41.7205925,4.661830596,6.246483326,M,,LOCSAT,confirmed,manual,iasp91,42,26,11,0.072312027,161.8518219,0.862772582,0
2016p858193,earthquake,2016-11-13T12:45:43.381Z,2017-06-29T01:53:28.774Z,174.2113647,-41.76298904,4.596886409,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,14,9,0.014082793,143.8201141,0.571690292,0
2016p858180,earthquake,2016-11-13T12:38:38.171Z,2017-02-22T03:56:43.989Z,174.2624969,-41.70980072,5.286243834,4.872344971,M,,LOCSAT,confirmed,manual,iasp91,29,21,12,0.053505678,137.4892426,0.503470779,0
2016p858170,earthquake,2016-11-13T12:33:16.196Z,2017-01-26T02:21:12.452Z,173.9768829,-41.91569138,4.582711102,8.834962845,M,,LOCSAT,confirmed,manual,iasp91,26,17,9,0.040110316,121.2873497,0.543071783,0
2016p858167,earthquake,2016-11-13T12:31:23.345Z,2017-01-25T03:49:47.724Z,174.1652374,-41.86607742,4.554202607,7.252886295,M,,LOCSAT,confirmed,manual,iasp91,56,38,24,0.043530382,146.5034714,0.939523584,0
2016p858146,earthquake,2016-11-13T12:22:13.021Z,2016-12-20T03:30:35.679Z,174.276062,-41.73374176,5.102442812,5.199304581,M,,LOCSAT,confirmed,manual,iasp91,69,41,13,0.049015891,139.494812,0.795922104,0
2016p858139,earthquake,2016-11-13T12:16:27.332Z,2017-01-24T01:28:42.552Z,174.0100708,-41.84268951,4.180059381,12.37898064,M,,LOCSAT,confirmed,manual,iasp91,31,16,10,0.097128853,131.0377808,0.676148405,0
2016p858133,earthquake,2016-11-13T12:14:32.715Z,2017-01-24T01:12:57.618Z,174.1812592,-41.72147751,4.111741623,15.09668636,M,,LOCSAT,confirmed,manual,iasp91,18,10,6,0.036757518,74.71394348,0.389607423,0
2016p858132,earthquake,2016-11-13T12:13:21.543Z,2017-01-23T22:41:51.848Z,173.9726105,-41.79608154,4.496078218,11.55945301,M,,LOCSAT,confirmed,manual,iasp91,46,24,12,0.108765654,73.41819763,0.819314194,0
2016p858134,earthquake,2016-11-13T12:12:00.634Z,2017-01-24T03:08:06.721Z,173.9850616,-41.95685959,5.044006012,8.148046494,M,,LOCSAT,confirmed,manual,iasp91,37,31,18,0.172761515,146.2958908,1.03954446,0
2016p858131,earthquake,2016-11-13T12:11:45.849Z,2017-01-23T22:12:46.506Z,174.2323914,-41.93925476,4.38780776,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,13,11,0.13196905,200.3628769,0.955883117,0
2016p858128,earthquake,2016-11-13T12:10:21.365Z,2017-01-19T20:30:07.594Z,173.9710999,-41.87003326,4.457834551,7.335517406,M,,LOCSAT,confirmed,manual,iasp91,25,13,8,0.085937008,103.6250534,0.598252867,0
2016p858126,earthquake,2016-11-13T12:10:00.511Z,2017-01-19T20:17:51.817Z,174.320816,-41.66382599,4.560928896,6.702774525,M,,LOCSAT,confirmed,manual,iasp91,36,20,13,0.116894215,137.1849442,0.913095567,0
2016p858117,earthquake,2016-11-13T12:04:26.677Z,2017-01-18T02:40:24.581Z,174.2514343,-41.68189621,4.898313193,5.517437458,M,,LOCSAT,confirmed,manual,iasp91,27,15,5,0.072738551,143.0081024,0.678103725,0
2016p858116,earthquake,2016-11-13T12:04:13.879Z,2017-01-18T02:01:31.124Z,174.3447266,-41.66528702,5.07044771,10.04419327,M,,LOCSAT,confirmed,manual,iasp91,33,19,34,0.128867745,140.6952133,0.920015879,0
2016p858115,earthquake,2016-11-13T12:03:55.580Z,2017-01-18T01:07:32.976Z,174.1649628,-41.73196793,5.147072764,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,8,0.040338278,82.65589905,0.878289664,0
2016p858110,earthquake,2016-11-13T12:00:58.927Z,2017-01-17T21:09:00.216Z,174.339035,-41.61247253,4.131936778,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,13,7,0.165564731,166.9010201,1.235283071,0
2016p858108,earthquake,2016-11-13T12:00:23.493Z,2017-01-16T23:18:06.875Z,173.9737244,-41.86897278,4.565564635,9.116514206,M,,LOCSAT,confirmed,manual,iasp91,29,15,7,0.086841047,104.811409,0.427584489,0
2016p858095,earthquake,2016-11-13T11:53:41.745Z,2017-01-16T04:14:22.450Z,174.2764282,-41.72347641,5.320425248,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,54,30,13,0.053355578,137.6551514,0.845522097,0
2016p858097,earthquake,2016-11-13T11:53:14.229Z,2017-01-16T05:22:30.143Z,174.4197998,-41.78520584,5.226144565,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,11,8,3,0.15827395,285.514328,0.484116827,0
2016p858089,earthquake,2016-11-13T11:50:13.635Z,2017-01-13T01:59:08.040Z,174.2753906,-41.7590065,4.574474222,3.327513456,M,,LOCSAT,confirmed,manual,iasp91,27,17,11,0.047137041,151.6880035,1.018621904,0
2016p858086,earthquake,2016-11-13T11:49:02.185Z,2017-01-13T01:38:33.159Z,174.2352142,-41.72706604,4.638221943,13.87615395,M,,LOCSAT,confirmed,manual,iasp91,36,20,13,0.027154692,142.4228363,0.806061167,0
2016p858085,earthquake,2016-11-13T11:47:50.726Z,2017-01-12T22:37:30.117Z,173.7293701,-41.98524475,4.83864275,8.836837769,M,,LOCSAT,confirmed,manual,iasp91,45,28,18,0.190260559,116.9767303,0.889675231,0
2016p858083,earthquake,2016-11-13T11:47:03.845Z,2017-01-11T04:03:19.625Z,174.1980896,-41.68528366,4.228200397,8.601322174,M,,LOCSAT,confirmed,manual,iasp91,25,13,7,0.064761758,93.42713928,0.625991367,0
2016p858081,earthquake,2016-11-13T11:45:52.394Z,2017-01-11T03:51:31.255Z,173.6719666,-42.00214386,4.600441839,6.585529327,M,,LOCSAT,confirmed,manual,iasp91,50,28,7,0.23535417,100.2543945,0.768502644,0
2016p858080,earthquake,2016-11-13T11:45:25.993Z,2017-01-11T03:28:16.486Z,174.2298584,-41.686306,4.441806642,11.64010715,M,,LOCSAT,confirmed,manual,iasp91,34,20,5,0.063800126,119.9539108,0.777690365,0
2016p858077,earthquake,2016-11-13T11:44:16.258Z,2017-01-10T21:17:57.693Z,173.8865356,-41.90325546,4.088879253,12.74179554,M,,LOCSAT,confirmed,manual,iasp91,26,14,3,0.088076927,108.8762512,0.646088195,0
2016p858076,earthquake,2016-11-13T11:42:45.377Z,2017-01-10T20:05:09.184Z,174.0328522,-41.80768204,4.662647177,11.81918144,M,,LOCSAT,confirmed,manual,iasp91,32,17,6,0.081339359,95.37747192,0.628833042,0
2016p858074,earthquake,2016-11-13T11:41:48.748Z,2017-01-10T04:09:15.806Z,174.2585754,-41.79508209,5.582634237,5.780201912,M,,LOCSAT,confirmed,manual,iasp91,49,34,20,0.056916658,158.6200638,0.799733179,0
2016p858062,earthquake,2016-11-13T11:35:42.293Z,2017-01-09T21:58:16.113Z,174.2016602,-41.74907684,5.010202647,8.46213913,M,,LOCSAT,confirmed,manual,iasp91,64,39,15,0.009100294,128.861351,0.752286342,0
2016p858058,earthquake,2016-11-13T11:33:49.041Z,2017-01-09T20:00:22.886Z,174.2102814,-41.81458282,5.45523004,5.496979237,M,,LOCSAT,confirmed,manual,iasp91,40,27,14,0.055213176,139.6346436,1.032320305,0
2016p858049,earthquake,2016-11-13T11:28:17.129Z,2017-01-06T01:09:26.852Z,174.1859131,-41.86572266,4.139461622,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,9,3,0.052202839,160.0366364,0.907983135,0
2016p858048,earthquake,2016-11-13T11:28:01.616Z,2017-01-05T22:14:58.794Z,174.0532379,-41.78926086,4.22466103,9.815570831,M,,LOCSAT,confirmed,manual,iasp91,23,14,8,0.074219361,76.92939758,0.402197945,0
2016p858041,earthquake,2016-11-13T11:24:16.908Z,2017-01-05T21:01:21.703Z,173.7319031,-42.03785324,5.545570123,7.260608673,M,,LOCSAT,confirmed,manual,iasp91,37,26,17,0.203305617,132.5540619,0.634776352,0
2016p858035,earthquake,2016-11-13T11:21:59.701Z,2017-01-05T01:58:20.001Z,174.2312012,-41.79732513,4.575887664,10.15599918,M,,LOCSAT,confirmed,manual,iasp91,42,27,8,0.049991701,155.828331,0.829910778,0
2016p858032,earthquake,2016-11-13T11:19:32.825Z,2017-01-04T05:16:40.486Z,173.7016907,-42.02248001,5.318619852,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,120,80,12,0.218955115,109.7123718,0.909580776,0
2016p858033,earthquake,2016-11-13T11:19:10.035Z,2017-01-04T21:28:20.744Z,173.9481201,-41.86848068,4.823920716,10.67810631,M,,LOCSAT,confirmed,manual,iasp91,37,22,9,0.090617053,90.13440704,0.822134436,0
2016p858030,earthquake,2016-11-13T11:18:38.600Z,2017-01-04T03:46:09.686Z,173.7884369,-42.01209259,5.03046443,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,48,26,8,0.15452306,122.1059952,0.706417013,0
2016p858026,earthquake,2016-11-13T11:16:53.912Z,2017-01-04T02:00:11.703Z,174.0692749,-41.97641754,4.780315751,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,13,4,0.157600731,152.3652611,0.936970156,0
2016p858007,earthquake,2016-11-13T11:05:14.415Z,2016-12-21T04:27:44.594Z,173.7009888,-41.96875,6.024824998,4.855619431,M,,LOCSAT,confirmed,manual,iasp91,34,19,4,0.285280675,167.7243366,1.052104615,0
2016p831374,earthquake,2016-11-03T14:36:13.744Z,2016-11-03T14:43:12.288Z,174.5876798,-41.0574323,4.421959624,36.640625,M,,NonLinLoc,confirmed,manual,nz3drx,56,39,31,0.263386753,52.70733993,0.569744442,0
2016p785276,earthquake,2016-10-17T13:15:15.845Z,2016-10-18T01:17:05.068Z,174.5037842,-40.38776779,4.219517127,73.1680603,M,,LOCSAT,confirmed,manual,iasp91,38,26,20,0.564656019,106.664093,0.450293708,0
2016p740427,earthquake,2016-09-30T22:59:44.476Z,2016-10-28T03:11:03.655Z,174.5964966,-41.09365463,4.264976904,33.80489349,M,,LOCSAT,confirmed,manual,iasp91,47,39,31,0.230160788,57.80784607,0.583158666,0
2016p587741,earthquake,2016-08-05T11:08:54.972Z,2016-08-05T11:38:10.100Z,174.5074811,-40.48623388,4.269432527,44.609375,M,,NonLinLoc,confirmed,manual,nz3drx,104,93,147,0.479940789,81.50165099,0.630688101,0
2016p500086,earthquake,2016-07-04T00:45:50.521Z,2016-08-01T03:56:42.026Z,174.0172577,-41.70619583,4.571879794,9.389575005,M,,LOCSAT,confirmed,manual,iasp91,48,36,25,0.106310546,79.84140015,0.618166745,0
2016p474397,earthquake,2016-06-24T12:38:43.743Z,2016-06-24T12:52:06.717Z,174.4190826,-41.55581665,4.699558285,13.07592869,M,,LOCSAT,confirmed,manual,iasp91,40,29,23,0.246834636,125.5695648,0.595842121,0
2016p465888,earthquake,2016-06-21T09:05:17.158Z,2016-06-21T09:12:27.262Z,174.9702301,-41.41158676,4.350033619,23.19549561,M,,LOCSAT,confirmed,manual,iasp91,47,35,27,0.074633852,99.84525299,0.567663879,0
2016p439634,earthquake,2016-06-11T15:57:01.175Z,2016-06-11T16:03:35.475Z,174.1778107,-41.61011505,4.482469633,20.67872238,M,,LOCSAT,confirmed,manual,iasp91,27,21,17,0.141386971,81.55548096,0.447418963,0
2016p395423,earthquake,2016-05-26T07:21:13.767Z,2016-06-21T03:22:10.369Z,174.4039534,-41.50238864,4.292364972,14.609375,M,,NonLinLoc,confirmed,manual,nz3drx,37,25,19,0.287873116,114.2602181,0.477007989,0
2016p356297,earthquake,2016-05-11T19:55:18.243Z,2016-05-11T20:03:39.861Z,175.4226134,-40.91710385,5.162885191,27.265625,M,,NonLinLoc,confirmed,manual,nz3drx,52,45,165,0.072583797,45.55500343,0.604954729,0
2016p356222,earthquake,2016-05-11T19:15:32.224Z,2016-05-11T19:25:37.076Z,175.4241875,-40.91673375,4.663071669,27.6171875,M,,NonLinLoc,confirmed,manual,nz3drx,65,49,156,0.071330031,45.64055692,0.65979431,0
2016p327102,earthquake,2016-05-01T00:40:18.408Z,2016-05-02T04:11:58.596Z,176.3138123,-40.27001572,4.349392926,28.90819359,M,,LOCSAT,confirmed,manual,iasp91,31,21,17,0.116233543,57.77073669,0.39802992,0
2016p275188,earthquake,2016-04-11T19:41:06.568Z,2016-04-11T19:48:51.339Z,175.4943879,-40.89297465,5.203406451,23.8671875,M,,NonLinLoc,confirmed,manual,nz3drx,81,76,58,0.016575167,39.12310315,0.732596107,0
2016p188781,earthquake,2016-03-10T20:24:01.148Z,2016-03-10T20:28:16.222Z,174.4536285,-41.59521866,4.562325921,11.25579929,M,,LOCSAT,confirmed,manual,iasp91,37,32,24,0.236415774,131.6424866,0.437992005,0
2016p167557,earthquake,2016-03-02T23:54:28.800Z,2016-03-03T00:14:13.356Z,174.8625183,-40.12263107,4.554939599,17.67222977,M,,LOCSAT,confirmed,manual,iasp91,97,84,64,0.356586009,64.98757935,0.741265655,0
2016p155711,earthquake,2016-02-27T14:43:04.271Z,2016-02-27T14:48:16.613Z,176.4556427,-40.34791565,4.484019495,18.35708427,M,,LOCSAT,confirmed,manual,iasp91,32,26,20,0.112684473,113.0704956,0.601163206,0
2016p140897,earthquake,2016-02-22T03:09:56.022Z,2016-03-08T03:05:32.538Z,174.2548218,-41.89204025,4.968265244,7.667494297,M,,LOCSAT,confirmed,manual,iasp91,35,33,24,0.146163762,138.2518616,0.754603899,0
2016p075939,earthquake,2016-01-29T02:20:19.699Z,2016-02-03T04:03:15.410Z,174.4073334,-41.35260773,4.073348951,32.4768219,M,,LOCSAT,confirmed,manual,iasp91,66,36,13,0.17305021,91.03188324,0.665353637,0
2016p029931,earthquake,2016-01-12T01:47:43.842Z,2016-01-12T02:18:13.309Z,174.9579926,-40.20860291,4.140446671,39.26171112,M,,LOCSAT,confirmed,manual,iasp91,113,110,81,0.273501843,62.51313782,0.585460105,0
2016p008353,earthquake,2016-01-04T02:10:40.982Z,2016-01-18T21:21:03.351Z,176.4536896,-40.59758759,4.06632477,23.68924713,M,,LOCSAT,confirmed,manual,iasp91,45,26,18,0.138656616,182.4594078,0.632968925,0
2016p008122,earthquake,2016-01-04T00:07:55.207Z,2016-01-18T20:42:22.513Z,176.4415436,-40.5838089,5.006147619,25.37735558,M,,LOCSAT,confirmed,manual,iasp91,31,18,12,0.126538008,178.821291,0.416002525,0
2015p981036,earthquake,2015-12-29T23:36:17.858Z,2016-01-12T04:13:13.301Z,175.9063718,-40.51762239,4.694027632,24.8046875,M,,NonLinLoc,confirmed,manual,nz3drx,37,24,13,0.061557633,61.44403234,0.617771869,0
2015p912933,earthquake,2015-12-04T18:50:46.220Z,2015-12-10T03:24:50.236Z,174.2154694,-40.63686371,4.530793638,50.25624847,M,,LOCSAT,confirmed,manual,iasp91,37,30,24,0.277481496,86.81744385,0.564988388,0
2015p871851,earthquake,2015-11-19T14:02:35.944Z,2015-11-27T03:57:10.385Z,174.1526174,-41.70019298,4.348047337,14.140625,M,,NonLinLoc,confirmed,manual,nz3drx,43,33,98,0.067711254,67.93021268,0.640809182,0
2015p841697,earthquake,2015-11-08T10:16:21.872Z,2015-11-16T23:01:45.718Z,176.3379599,-40.55093001,4.016511796,19.765625,M,,NonLinLoc,confirmed,manual,nz3drx,32,23,19,0.139923379,147.6875107,0.499482534,0
2015p795690,earthquake,2015-10-22T09:43:59.280Z,2015-10-22T09:54:58.461Z,175.0798897,-41.19605388,4.427744578,5.64453125,M,,NonLinLoc,confirmed,manual,nz3drx,52,46,155,0.064476813,55.13999779,0.804619793,0
2015p768685,earthquake,2015-10-12T09:55:45.755Z,2015-10-12T09:59:16.109Z,176.3254754,-40.55389082,4.441278214,22.109375,M,,NonLinLoc,confirmed,manual,nz3drx,34,30,24,0.143132679,155.2802509,0.454272144,0
2015p768617,earthquake,2015-10-12T09:19:32.270Z,2015-10-12T09:43:33.715Z,176.3348389,-40.55167021,4.083762822,20.46875,M,,NonLinLoc,confirmed,manual,nz3drx,61,58,44,0.142244851,146.986177,0.891687418,0
2015p768477,earthquake,2015-10-12T08:05:01.717Z,2015-10-12T22:46:41.228Z,176.3257242,-40.57806609,5.691131913,23.28125,M,,NonLinLoc,confirmed,manual,nz3drx,44,32,171,0.121716227,166.4674465,0.559285786,0
2015p706730,earthquake,2015-09-19T11:47:06.204Z,2015-09-19T12:04:29.581Z,176.3787431,-40.27463917,4.549591996,45.3125,M,,NonLinLoc,confirmed,manual,nz3drx,57,44,166,0.165259952,103.088456,0.576597849,0
2015p672329,earthquake,2015-09-06T18:17:07.274Z,2015-09-06T20:24:06.398Z,174.3716278,-41.63839722,4.100443746,12.17535686,M,,LOCSAT,confirmed,manual,iasp91,80,70,54,0.161816984,120.1362,1.188973653,0
2015p653589,earthquake,2015-08-30T19:52:40.945Z,2015-08-30T19:56:49.134Z,175.7409363,-40.64514542,4.346404725,7.90261507,M,,LOCSAT,confirmed,manual,iasp91,20,11,9,0.124523513,101.8156223,0.708683365,0
2015p596839,earthquake,2015-08-09T19:55:52.791Z,2015-08-13T21:23:01.432Z,173.5802127,-41.08345406,4.019203087,85.15625,M,,NonLinLoc,confirmed,manual,nz3drx,29,15,97,0.381941367,114.9611069,1.920097158,0
